"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","Days","QuickSpecies","Identifier","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","X.Cover","X.Leaf","X.Green","X.Seeds","X.Forbs","Average.Height","SD.Height","CV.Height","Average.Hits.Pin","Average.Leaves.Pin","Sp.Diversity","Distance.from.mob","Closest.mob.size","Approximate.density","Cattle.density","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Random.NDVI"
"6/15/21","2","DSCN6975","1","1104","0.499025815","36.84902968","GZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum stramineum","Digitaria macroblefara","light","6906","6962","13","","","6","1","2","3","","","1","","","","124.045157376","13","GZ","GZ54","2021","6","15","11","4","","","","4","260506.5648","55495.5","LB","LB","LB","20.7864844472373","25.844461796131","0.2958","0.1617","0.8","0.807692307692308","0.307692307692308","0.0128205128205128","0","7.08","6.62017119617512","0.935052428838293","25.5","2.1","","0","150","25.4647908947033","29.4436644720006","359.492441603131","5","","","359.492441603131","47","0.329468886875002"
"6/15/21","2","DSCN6975","1","1104","0.499025815","36.84902968","Cattle","","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum stramineum","Digitaria macroblefara","light","6906","6962","150","","","","","","","","","","","","","124.045157376","13","Cattle","CT12","2021","6","15","11","4","","","","4","260506.5648","55495.5","LB","LB","LB","20.7864844472373","25.844461796131","0.2958","0.1617","0.8","0.807692307692308","0.307692307692308","0.0128205128205128","0","7.08","6.62017119617512","0.935052428838293","25.5","2.1","","","","47.7464829275686","29.4436644720006","","","","","","","0.329468886875002"
"6/15/21","2","DSCN6975","2","1115","0.49365844","36.85341138","GZ","0","full","medium","no rain","Walking","hock","green with some brown","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon dactylon","medium","6963","6971","2","","","","1","","","","","1","","","","525.064217664","13","GZ","GZ55","2021","6","15","11","15","Impala","","","4","260994.2708","54901.66489","LB","LB","LB","20.0553465742358","24.393240072898","0.2845","0.1464","0.6","0.8","0.269230769230769","0","0.0384615384615385","3.84","3.79341534767813","0.987868580124514","16.2666666666667","1.25","","768.438208514333","150","24.8281711223357","53.3169059357849","422.893601824152","5","","","422.893601824152","47","0.329468886875002"
"6/16/21","1","DSCN7375","1","1004","0.461936139","36.83563783","PZ","0","full","no wind","no rain","Grazing","hock","brown","Cymbopogon pospischilii","Digitaria macroblefara","Heteropogon contortus","Pennisetum stramineum","light","6976","6992","8","1","","","3","1","","","","1","2","","","825.358340856","14","PZ","PZ56","2021","6","16","10","4","Giraffe","","","4","259014.0746","51393.528","OG","OG","OG","20.459715811887","23.1503408150573","0.2881","0.1574","0.833333333333333","0.641025641025641","0.521739130434783","0.0384615384615385","0.152173913043478","8.625","11.0564264216514","1.28190451265524","29.9","2.17391304347826","","3927.57264415368","200","2.54647908947033","0","1427.01501054494","2","","","1576.13766965206","1","0.327057776250002"
"6/16/21","1","DSCN7375","2","1036","0.474922977","36.84245038","GZ","0","part","light","no rain","Walking","hock","brown","Cenchrus ciliaris","Chloris roxburghiana","Eragrostis tenuifolia","Enteropogon macrostachyus","light","6992","7023","11","","","1","","","10","","","","","","","186.6336591","14","GZ","GZ56","2021","6","16","10","36","Giraffe","","","4","259773.1037","52829.75476","OG","OG","OG","492.410832571865","494.456200007743","0.2931","0.1552","0.8","0.82051282051282","0.275","0.0256410256410256","0.025","2.84","2.05507501890645","0.723617964403679","11.1","1.52380952380952","","2315.10094751853","200","12.7323954473516","0","227.109901731097","13","","","501.909330947703","13","0.327057776250002"
"7/14/21","3","DSCN8609","2","1159","0.522087015","36.86899162","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Eragrostis tenuifolia","Enteropogon macrostachyus","Microchloa kunthii","light","70","","","","","","","","","","","","","","Illegal","32.36138976","42","Camel","CM51","2021","7","14","11","59","","","","4","262730.1532","58045.5","MB","MB","MB","460.162553159068","464.44607308037","0.3523","0.1671","0.846153846153846","0.8","0.506849315068493","0","0.0410958904109589","6.34615384615385","5.17642585336491","0.815679225378713","21.6363636363636","1.80645161290323","","","","","0","","","","","","","0.259546678750007"
"6/16/21","1","DSCN7375","3","1058","0.476837941","36.84171448","GZ","0","part","no wind","no rain","Resting","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Eragrostis tenuifolia","Cynodon plectostachyus","light","7024","7124","13","1","","1","4","1","5","","","1","","","","297.7198812","14","GZ","GZ57","2021","6","16","10","58","","","","4","259691.2277","53041.5925","MB","MB","MB","434.940549764338","442.543553726953","0.3034","0.1618","0.64","0.660714285714286","0.4","0.0714285714285714","0.0666666666666667","8.04","13.001538370516","1.61710676250199","32.625","1.85","","2145.83314343888","200","12.7323954473516","0","227.109901731097","11","","","317.413030442311","13","0.327057776250002"
"6/16/21","1","DSCN7376","1","1108","0.479435281","36.84292658","GZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","light","7125","7166","3","","3","","","","","","","","","","","158.663997072","14","GZ","GZ58","2021","6","16","11","8","","","","4","259826.286","53328.83854","MB","MB","MB","259.950335198575","267.514215993958","0.2975","0.1493","0.8","0.82051282051282","0.275","0.0256410256410256","0.025","2.84","2.05507501890645","0.723617964403679","11.1","1.52380952380952","","1828.77924680508","200","12.7323954473516","15.9154943091895","317.413030442311","13","","","1251.26885386083","16","0.327057776250002"
"6/16/21","1","DSCN7376","1","1108","0.479435281","36.84292658","PZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","light","7125","7166","13","","","","","","","","","","","","","158.663997072","14","PZ","PZ57","2021","6","16","11","8","","","","4","259826.286","53328.83854","MB","MB","MB","259.950335198575","267.514215993958","0.2975","0.1493","0.8","0.82051282051282","0.275","0.0256410256410256","0.025","2.84","2.05507501890645","0.723617964403679","11.1","1.52380952380952","","1828.77924680508","200","12.7323954473516","15.9154943091895","317.413030442311","13","","","317.413030442311","13","0.327057776250002"
"6/16/21","1","DSCN7376","2","1123","0.462980719","36.84841126","PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Eragrostis racemosa","Cymbopogon pospischilii","light","7167","7170","2","1","","1","","","","","","","","","","360.087676284","14","PZ","PZ58","2021","6","16","11","23","Impala","","","4","260436.4398","51508.63264","OG","OG","OG","35.3703843570145","53.9335728042926","0.3031","0.1776","0.84","0.81981981981982","0.447368421052632","0.036036036036036","0.0263157894736842","14.16","14.9740887313163","1.05749214204211","44.5714285714286","2.75757575757576","","3514.01501171002","200","0.636619772367581","0","1427.01501054494","8","","","1440.61907344484","1","0.327057776250002"
"6/16/21","1","DSCN7376","3","1133","0.450641962","36.84426864","GZ","0","part","no wind","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Eragrostis tenuifolia","light","7171","7176","1","1","","","","","","","","","","","","111.769966812","14","GZ","GZ59","2021","6","16","11","33","","","","4","259974.7461","50144","OG","OG","OG","22.4882325270696","22.5018179340681","0.3018","0.1812","0.8","0.605263157894737","0.302631578947368","0","0","16.76","14.3186358754364","0.854333882782599","49.5","2.09090909090909","","4907.87244246444","200","0.318309886183791","0","1440.61907344484","2","","","1440.61907344484","2","0.327057776250002"
"6/16/21","2","DSCN7378","1","1159","0.47823054","36.85956712","PZ","0","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon dactylon","Cynodon plectostachyus","Eragrostis tenuifolia","light","7177","7210","13","1","2","","5","","","","","","5","","","356.44010892","14","PZ","PZ59","2021","6","16","11","59","","","","4","261679.1628","53195","OG","OG","LB","103.389601256588","107.27896777975","0.317","0.1572","0.846153846153846","0.805194805194805","0.525641025641026","0","0.0128205128205128","6.23076923076923","4.63299205531538","0.743566626161727","21.8181818181818","1.72222222222222","","2164.43990787559","200","4.13802852038928","0","1742.67784047584","16","","","1742.67784047584","1","0.327057776250002"
"6/16/21","2","DSCN7378","2","1210","0.496944089","36.85408539","PZ","0","part","no wind","no rain","Resting","hoof","brown","Cynodon plectostachyus","Eragrostis tenuifolia","Chloris roxburghiana","","light","7211","7216","4","","4","","","","","","","","","","","533.336257944","14","PZ","PZ60","2021","6","16","12","10","","","","3","261069.4397","55265.05949","LB","LB","LB","15.7504802108475","30.7010123926211","0.2981","0.1572","0.68","0.846153846153846","0.615384615384615","0","0","6.24","6.40494600549711","1.0264336547271","24.4705882352941","1.83333333333333","","439.320920973836","150","5.41126806512444","39.7887357729738","602.625043185409","13","","","1054.40484565611","1","0.327057776250002"
"6/16/21","2","DSCN7379","2","1233","0.506569265","36.8427715","GZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris virgata","light","7217","7267","8","","2","3","","2","1","","","","","","","291.451255284","14","GZ","GZ60","2021","6","16","12","33","Elephant","","","4","259809.9961","56330.10151","LB","LB","LB","24.262999079494","27.1529759434684","0.3043","0.172","0.833333333333333","0.797101449275362","0.507246376811594","0.0289855072463768","0","7.41666666666667","5.31541373633378","0.716684998157363","24.7","1.89655172413793","","998.261538784726","150","9.86760647169751","39.7887357729738","450.366041894472","2","","","1487.74569534339","13","0.327057776250002"
"6/16/21","2","DSCN7379","2","1233","0.506569265","36.8427715","PZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris virgata","light","7217","7267","21","","","","","","","","","","","","","291.451255284","14","PZ","PZ61","2021","6","16","12","33","Elephant","","","4","259809.9961","56330.10151","LB","LB","LB","24.262999079494","27.1529759434684","0.3043","0.172","0.833333333333333","0.797101449275362","0.507246376811594","0.0289855072463768","0","7.41666666666667","5.31541373633378","0.716684998157363","24.7","1.89655172413793","","998.261538784726","150","9.86760647169751","39.7887357729738","450.366041894472","2","","","450.366041894472","2","0.327057776250002"
"6/16/21","2","DSCN7379","3","1245","0.502497602","36.842789","GZ","0","part","no wind","no rain","Standing","hoof","brown","Cynodon plectostachyus","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light","7268","7278","2","","","","","","","","","1","1","","","273.128033976","14","GZ","GZ61","2021","6","16","12","45","","","","4","259811.7948","55879.73906","LB","LB","LB","24.6790022092851","27.8120184772799","0.3031","0.1716","0.833333333333333","0.797101449275362","0.507246376811594","0.0289855072463768","0","7.41666666666667","5.31541373633378","0.716684998157363","24.7","1.89655172413793","","867.089939977515","150","9.86760647169751","39.7887357729738","450.366041894472","8","","","450.366041894472","21","0.327057776250002"
"6/16/21","2","DSCN7380","1","1257","0.494742247","36.84913502","PZ","0","part","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Eragrostis tenuifolia","Chloris roxburghiana","Chloris virgata","light","7278","7310","13","","","","","","","","","","","","","54.496816668","14","PZ","PZ62","2021","6","16","12","57","","","","4","260518.1394","55021.69778","LB","LB","LB","22.0964350098087","23.9285331099115","0.2994","0.161","0.961538461538462","0.833333333333333","0.4609375","0.0317460317460317","0.015625","11.5","6.00832755431992","0.522463265593037","34.16","2.76315789473684","","0","200","10.8225361302489","39.7887357729738","602.625043185409","4","","","607.193238945492","1","0.327057776250002"
"6/16/21","2","DSCN7380","2","1303","0.489298872","36.84842902","PZ","1","part","no wind","no rain","Standing","hoof","brown","Cyperus teneristolon","Cynodon plectostachyus","Chloris virgata","Pennisetum stramineum","light","7311","7357","16","2","","","6","2","","","2","2","2","","","198.378930792","14","PZ","PZ63","2021","6","16","13","3","","","","4","260439.3315","54419.64052","MB","MB","MB","126.337403207121","127.437920182001","0.2873","0.1483","0.6","0.684210526315789","0.3","0","0.05","4.76","5.08494509967086","1.06826577724178","21.2","1.625","","607.193238945492","200","9.54929658551372","39.7887357729738","607.193238945492","13","","","1251.26885386083","3","0.327057776250002"
"6/16/21","2","DSCN7380","2","1303","0.489298872","36.84842902","GZ","1","part","no wind","no rain","Standing","hoof","brown","Cyperus teneristolon","Cynodon plectostachyus","Chloris virgata","Pennisetum stramineum","light","7311","7357","1","","","","","","1","","","","","","","198.378930792","14","GZ","GZ62","2021","6","16","13","3","","","","4","260439.3315","54419.64052","MB","MB","MB","126.337403207121","127.437920182001","0.2873","0.1483","0.6","0.684210526315789","0.3","0","0.05","4.76","5.08494509967086","1.06826577724178","21.2","1.625","","607.193238945492","200","9.54929658551372","39.7887357729738","607.193238945492","13","","","607.193238945492","13","0.327057776250002"
"6/16/21","2","DSCN7381","1","1326","0.453489833","36.85927947","GZ","0","part","no wind","no rain","Resting","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","Enteropogon macrostachyus","medium","7358","7374","3","","","1","","2","","","","","","","","941.684339232","14","GZ","GZ63","2021","6","16","13","26","","","","4","261646.2968","50458.5","MB","MB","MB","177.829848513921","187.098252739606","0.3314","0.1872","0.84","0.596638655462185","0.4375","0.0840336134453782","0.0703125","23.92","25.535791874674","1.06754982753654","69.1428571428571","3.08695652173913","","4700.58646325879","200","0.954929658551372","0","1602.04011249482","2","","","1602.04011249482","2","0.327057776250002"
"6/18/21","1","DSCN7109","1","1046","0.478802341","36.84667688","GZ","0","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","7564","7584","5","1","","1","","1","1","","","","1","","","246.166711476","16","GZ","GZ68","2021","6","18","10","46","","","","3","260243.8606","53258.69778","MB","MB","MB","662.330796242904","673.587527457319","0.3146","0.1616","0.52","0.594594594594595","0.289473684210526","0.0540540540540541","0.0263157894736842","5.4","7.8049129826454","1.44535425604544","26.6153846153846","1.375","","374.700462131087","300","4.77464829275686","66.845076098596","127.20331509656","9","","","1481.97085427002","7","0.322235555000003"
"6/18/21","1","DSCN7109","2","1054","0.478525048","36.84778555","GZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon dactylon","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","medium","7585","7600","9","1","","","4","","","","2","2","","","","217.478080848","16","GZ","GZ69","2021","6","18","10","54","","","","4","260367.3012","53227.98782","OG","OG","OG","652.002734716027","659.074286734899","0.3146","0.1616","0.52","0.594594594594595","0.289473684210526","0.0540540540540541","0.0263157894736842","5.4","7.8049129826454","1.44535425604544","26.6153846153846","1.375","","482.134555553779","300","4.77464829275686","66.845076098596","127.20331509656","5","","","1354.99939473689","7","0.322235555000003"
